"","dec","condtn","order","race","age","int_corr","career_c.x","income","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","wave","age_o","race_o","income_o","goal","date","go_out","career_c.y","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga"
"806",1,1,2,4,33,-0.43,7,46138,15,15,15,20,15,20,18,33,4,41191,2,6,1,7,1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8
"807",0,1,1,4,33,-0.35,7,46138,15,15,15,20,15,20,18,33,4,60835,6,7,3,6,1,2,1,8,9,9,10,1,1,10,4,7,3,10,8,1,1
"808",0,1,1,2,23,-0.42,6,16767,20,20,20,20,20,0,18,23,2,41191,1,4,1,7,9,1,6,10,8,6,9,3,6,9,7,8,8,4,1,10,9
"809",1,2,11,2,23,0.65,2,78844,25,20,15,20,5,15,19,23,2,21488,6,2,1,7,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
"810",1,2,7,2,23,0.53,2,78844,25,20,15,20,5,15,19,23,2,89977,1,6,3,2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6
"811",0,2,14,2,23,0.67,2,78844,25,20,15,20,5,15,19,23,2,18619,1,4,2,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
"812",0,2,2,2,23,0.6,2,78844,25,20,15,20,5,15,19,23,2,41191,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
"813",0,2,10,2,23,0.54,2,78844,25,20,15,20,5,15,19,23,2,41191,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
"814",0,2,15,2,23,0.41,2,78844,25,20,15,20,5,15,19,23,2,40163,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
"815",0,2,5,2,23,0.35,2,78844,25,20,15,20,5,15,19,23,2,41191,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
"816",1,2,15,2,30,0.15,7,29575,20,10,22,20,15,13,19,30,2,18619,1,4,2,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
"817",0,2,14,2,30,0.11,7,29575,20,10,22,20,15,13,19,30,2,41191,2,5,3,4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
"818",0,2,11,2,30,0.14,7,29575,20,10,22,20,15,13,19,30,2,41191,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
"819",0,2,1,2,30,0.08,7,29575,20,10,22,20,15,13,19,30,2,40163,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
"820",0,2,6,2,30,0.51,7,29575,20,10,22,20,15,13,19,30,2,41191,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
"821",0,2,9,2,30,0.44,7,29575,20,10,22,20,15,13,19,30,2,46185,1,4,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
"822",0,2,13,2,30,0.36,7,29575,20,10,22,20,15,13,19,30,2,41191,1,4,1,5,7,1,8,9,9,9,3,1,6,10,3,3,4,4,4,5,7
"823",0,2,15,2,28,0.71,2,46138,40,20,20,20,0,0,19,28,2,89977,1,6,3,2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6
"824",0,2,1,2,28,0.47,2,46138,40,20,20,20,0,0,19,28,2,46185,1,4,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
"825",0,2,5,2,28,0.59,2,46138,40,20,20,20,0,0,19,28,2,41191,1,4,1,5,7,1,8,9,9,9,3,1,6,10,3,3,4,4,4,5,7
"826",1,2,10,4,31,0.56,15,34752,16,16,20,16,16,16,19,31,4,21488,6,2,1,7,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
"827",1,2,9,4,31,0.62,15,34752,16,16,20,16,16,16,19,31,4,41191,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
"828",1,2,8,4,31,0.54,15,34752,16,16,20,16,16,16,19,31,4,22161,1,6,5,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9
"829",1,2,14,4,31,0.27,15,34752,16,16,20,16,16,16,19,31,4,40163,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
"830",1,2,4,4,31,0.72,15,34752,16,16,20,16,16,16,19,31,4,41191,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
"831",1,2,2,4,31,0.65,15,34752,16,16,20,16,16,16,19,31,4,41191,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
"832",1,2,7,4,31,0.42,15,34752,16,16,20,16,16,16,19,31,4,46185,1,4,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
"833",1,2,11,4,31,0.45,15,34752,16,16,20,16,16,16,19,31,4,41191,1,4,1,5,7,1,8,9,9,9,3,1,6,10,3,3,4,4,4,5,7
"834",1,2,7,1,29,-0.09,2,46138,20,15,20,15,15,15,19,29,1,21488,6,2,1,7,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
"835",1,2,13,1,29,-0.05,2,46138,20,15,20,15,15,15,19,29,1,41191,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
"836",0,2,6,1,29,-0.12,2,46138,20,15,20,15,15,15,19,29,1,41191,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
"837",1,2,14,1,29,0.14,2,46138,20,15,20,15,15,15,19,29,1,41191,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
"838",1,2,2,3,32,0.4,4,46138,20,20,20,15,10,15,19,32,3,42967,6,7,1,10,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2
"839",0,2,4,3,32,0.17,4,46138,20,20,20,15,10,15,19,32,3,41191,2,3,1,9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
"840",0,2,11,3,32,0.39,4,46138,20,20,20,15,10,15,19,32,3,41191,2,5,3,4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
"841",0,2,15,3,32,0.74,4,46138,20,20,20,15,10,15,19,32,3,41191,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
"842",0,2,14,3,32,0.58,4,46138,20,20,20,15,10,15,19,32,3,82734,1,6,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9
"843",0,2,3,3,32,0.66,4,46138,20,20,20,15,10,15,19,32,3,41191,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
"844",0,2,3,4,24,0.24,2,46138,25,26,15,10,9,15,19,24,4,21488,6,2,1,7,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
"845",1,2,13,4,24,0.42,2,46138,25,26,15,10,9,15,19,24,4,41191,2,3,1,9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
"846",1,2,6,4,24,0.5,2,46138,25,26,15,10,9,15,19,24,4,18619,1,4,2,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
"847",1,2,9,4,24,0.04,2,46138,25,26,15,10,9,15,19,24,4,41191,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
"848",0,2,7,4,24,0.03,2,46138,25,26,15,10,9,15,19,24,4,40163,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
"849",1,2,2,4,29,0.31,7,46138,15,20,20,20,5,20,19,29,4,40163,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
"850",1,2,2,2,28,0.26,7,46138,20,10,20,20,20,0,19,28,2,18619,1,4,2,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
"851",0,2,13,2,28,0.07,7,46138,20,10,20,20,20,0,19,28,2,41191,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
"852",0,2,8,2,28,0.12,7,46138,20,10,20,20,20,0,19,28,2,41191,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
"853",1,2,13,2,29,0.43,6,46138,30,15,20,10,10,15,19,29,2,42967,6,7,1,10,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2
"854",1,2,15,3,29,0.61,7,46138,30,10,25,20,8,7,19,29,3,21488,6,2,1,7,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
"855",0,2,13,3,29,0.78,7,46138,30,10,25,20,8,7,19,29,3,22161,1,6,5,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9
"856",1,2,7,3,29,0.3,7,46138,30,10,25,20,8,7,19,29,3,41191,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
"857",0,2,12,3,29,0.45,7,46138,30,10,25,20,8,7,19,29,3,46185,1,4,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
"858",1,2,3,6,30,0.27,2,22173,30,0,30,30,10,0,19,30,6,41191,2,3,1,9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
"859",1,2,11,6,30,0.11,2,22173,30,0,30,30,10,0,19,30,6,18619,1,4,2,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
"860",1,2,14,6,30,0.12,2,22173,30,0,30,30,10,0,19,30,6,41191,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
"861",1,2,15,6,30,0.35,2,22173,30,0,30,30,10,0,19,30,6,41191,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
"862",0,2,1,4,20,-0.01,13,46138,30,10,10,30,10,10,19,20,4,21488,6,2,1,7,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
"863",1,2,11,4,20,0.67,13,46138,30,10,10,30,10,10,19,20,4,41191,2,3,1,9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
"864",0,2,7,4,20,-0.04,13,46138,30,10,10,30,10,10,19,20,4,41191,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
"865",0,2,1,2,30,0.34,6,37994,25,25,25,25,0,0,19,30,2,41191,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
"866",0,2,14,2,30,0.27,6,37994,25,25,25,25,0,0,19,30,2,46185,1,4,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
"867",0,2,8,6,32,-0.22,6,35409,20,20,20,15,15,10,19,32,6,41191,2,5,3,4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
"868",1,2,3,6,32,0.07,6,35409,20,20,20,15,15,10,19,32,6,46185,1,4,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
"869",1,1,5,4,26,-0.16,7,46138,40,20,20,20,0,0,20,26,4,23707,1,5,2,2,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5
"870",1,1,2,4,26,0.29,7,46138,40,20,20,20,0,0,20,26,4,33772,1,4,1,2,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1
"871",0,1,3,2,25,0.65,2,34870,30,30,40,0,0,0,20,25,2,57501,5,4,1,2,1,1,1,9,9,9,2,1,8,9,6,8,10,10,10,5,1
"872",1,1,1,2,23,0.31,7,35848,30,0,30,15,15,10,20,23,2,23707,1,5,2,2,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5
"873",1,1,2,2,23,0.59,7,35848,30,0,30,15,15,10,20,23,2,57501,5,4,1,2,1,1,1,9,9,9,2,1,8,9,6,8,10,10,10,5,1
"874",1,1,5,2,23,0.47,7,35848,30,0,30,15,15,10,20,23,2,25314,1,5,3,2,4,2,6,7,7,7,2,2,7,8,5,7,8,8,8,6,5
"875",0,1,1,4,27,0.07,6,46138,20,14,18,16,16,16,20,27,4,57501,5,4,1,2,1,1,1,9,9,9,2,1,8,9,6,8,10,10,10,5,1
"876",0,1,4,4,27,0.18,6,46138,20,14,18,16,16,16,20,27,4,25314,1,5,3,2,4,2,6,7,7,7,2,2,7,8,5,7,8,8,8,6,5
"877",0,1,5,4,27,0.63,6,46138,20,14,18,16,16,16,20,27,4,48876,5,4,3,2,5,4,8,8,9,9,6,1,3,9,7,9,9,9,10,7,6
"878",1,1,4,4,24,0.74,7,45017,15,15,20,15,15,20,20,24,4,23707,1,5,2,2,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5
"879",1,1,6,4,24,-0.35,2,12416,20,20,20,20,20,0,20,24,4,33772,1,4,1,2,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1
"880",1,2,8,4,25,-0.12,2,46138,15,30,20,20,10,5,21,25,4,41191,2,4,2,16,6,3,6,7,7,7,3,3,4,6,4,4,8,5,7,7,7
"881",0,2,16,4,25,0.22,2,46138,15,30,20,20,10,5,21,25,4,41191,1,3,2,6,1,1,1,8,9,10,8,0,9,9,6,10,9,7,10,5,5
"882",0,2,7,4,25,0.51,2,46138,15,30,20,20,10,5,21,25,4,41191,2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2
"883",0,2,4,4,25,0,2,46138,15,30,20,20,10,5,21,25,4,36510,2,4,1,3,6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1
"884",0,2,1,4,25,0.05,2,46138,15,30,20,20,10,5,21,25,4,41191,1,5,3,11,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10
"885",0,2,22,4,25,0.18,2,46138,15,30,20,20,10,5,21,25,4,32386,1,4,3,11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6
"886",0,2,6,4,25,0.34,2,46138,15,30,20,20,10,5,21,25,4,15863,2,6,1,11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2
"887",0,2,11,4,25,0.35,2,46138,15,30,20,20,10,5,21,25,4,41191,2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3
"888",0,2,16,4,26,0.07,5,46272,25,20,20,20,5,10,21,26,4,20000,1,6,3,16,10,10,8,9,9,8,10,3,8,9,8,9,10,7,10,5,9
"889",1,2,4,4,26,0.03,5,46272,25,20,20,20,5,10,21,26,4,41191,2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2
"890",1,2,10,4,26,0.19,5,46272,25,20,20,20,5,10,21,26,4,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3
"891",1,2,17,4,26,-0.27,5,46272,25,20,20,20,5,10,21,26,4,72412,2,7,4,4,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5
"892",1,2,19,4,26,-0.16,5,46272,25,20,20,20,5,10,21,26,4,32386,1,4,3,11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6
"893",1,2,3,4,26,0.12,5,46272,25,20,20,20,5,10,21,26,4,15863,2,6,1,11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2
"894",1,2,9,4,26,-0.15,5,46272,25,20,20,20,5,10,21,26,4,41191,2,4,1,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4
"895",1,2,5,2,26,-0.06,2,46138,25,25,25,13,12,0,21,26,2,35627,5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4
"896",0,2,8,2,26,-0.11,2,46138,25,25,25,13,12,0,21,26,2,46280,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2
"897",0,2,7,2,26,0.55,2,46138,25,25,25,13,12,0,21,26,2,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6
"898",1,2,7,6,24,0.11,5,46138,30,30,30,5,2,3,21,24,6,41191,2,4,2,16,6,3,6,7,7,7,3,3,4,6,4,4,8,5,7,7,7
"899",1,2,8,6,24,-0.11,5,46138,30,30,30,5,2,3,21,24,6,50572,2,6,4,6,1,1,9,9,9,9,1,0,8,9,8,9,10,6,8,6,6
"900",1,2,9,6,24,-0.01,5,46138,30,30,30,5,2,3,21,24,6,41191,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9
"901",1,2,6,6,24,0.13,5,46138,30,30,30,5,2,3,21,24,6,41191,2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2
"902",1,2,12,6,24,0.14,5,46138,30,30,30,5,2,3,21,24,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3
"903",1,2,17,2,23,0.24,2,48137,23,14,19,16,10,18,21,23,2,41191,2,7,2,2,8,1,4,10,8,7,10,5,7,9,1,3,9,7,5,1,7
"904",1,2,20,2,23,0.24,2,48137,23,14,19,16,10,18,21,23,2,41191,2,7,3,7,6,5,5,7,8,10,10,3,9,8,5,8,9,9,10,7,8
"905",1,2,11,2,23,0.61,2,48137,23,14,19,16,10,18,21,23,2,35627,5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4
"906",1,2,9,2,23,0.46,2,48137,23,14,19,16,10,18,21,23,2,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3
"907",0,2,10,2,23,0.52,2,48137,23,14,19,16,10,18,21,23,2,41191,2,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1
"908",0,2,19,2,29,0.84,7,46138,30,20,20,20,10,0,21,29,2,41191,2,4,2,16,6,3,6,7,7,7,3,3,4,6,4,4,8,5,7,7,7
"909",1,2,16,2,29,0.44,7,46138,30,20,20,20,10,0,21,29,2,32508,2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3
"910",0,2,15,2,29,0.52,7,46138,30,20,20,20,10,0,21,29,2,36510,2,4,1,3,6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1
"911",0,2,12,2,29,0.41,7,46138,30,20,20,20,10,0,21,29,2,41191,1,5,3,11,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10
"912",0,2,3,4,22,0.36,1,61686,20,5,25,25,5,20,21,22,4,41191,2,7,3,7,6,5,5,7,8,10,10,3,9,8,5,8,9,9,10,7,8
"913",0,2,17,4,22,0.54,1,61686,20,5,25,25,5,20,21,22,4,41191,1,3,2,6,1,1,1,8,9,10,8,0,9,9,6,10,9,7,10,5,5
"914",1,2,10,4,22,0.76,1,61686,20,5,25,25,5,20,21,22,4,50572,2,6,4,6,1,1,9,9,9,9,1,0,8,9,8,9,10,6,8,6,6
"915",0,2,5,4,22,0.78,1,61686,20,5,25,25,5,20,21,22,4,36510,2,4,1,3,6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1
"916",0,2,1,4,22,0.62,1,61686,20,5,25,25,5,20,21,22,4,32386,1,4,3,11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6
"917",0,2,12,4,22,0.1,1,61686,20,5,25,25,5,20,21,22,4,41191,2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3
"918",1,2,14,2,32,0.36,7,46138,50,0,10,30,0,10,21,32,2,41191,2,4,2,16,6,3,6,7,7,7,3,3,4,6,4,4,8,5,7,7,7
"919",0,2,22,2,32,0.02,7,46138,50,0,10,30,0,10,21,32,2,41191,1,3,2,6,1,1,1,8,9,10,8,0,9,9,6,10,9,7,10,5,5
"920",1,2,15,2,32,0.07,7,46138,50,0,10,30,0,10,21,32,2,50572,2,6,4,6,1,1,9,9,9,9,1,0,8,9,8,9,10,6,8,6,6
"921",0,2,2,2,32,0.04,7,46138,50,0,10,30,0,10,21,32,2,46280,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2
"922",1,2,1,2,32,0.33,7,46138,50,0,10,30,0,10,21,32,2,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6
"923",0,2,19,2,32,-0.2,7,46138,50,0,10,30,0,10,21,32,2,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3
"924",0,2,7,2,32,0.2,7,46138,50,0,10,30,0,10,21,32,2,41191,1,5,3,11,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10
"925",0,2,18,2,32,0.27,7,46138,50,0,10,30,0,10,21,32,2,41191,2,4,1,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4
"926",1,2,19,2,22,0.45,1,46138,30,10,20,15,15,10,21,22,2,50572,2,6,4,6,1,1,9,9,9,9,1,0,8,9,8,9,10,6,8,6,6
"927",1,2,7,2,22,0.27,1,46138,30,10,20,15,15,10,21,22,2,20000,1,6,3,16,10,10,8,9,9,8,10,3,8,9,8,9,10,7,10,5,9
"928",0,2,20,2,22,0.35,1,46138,30,10,20,15,15,10,21,22,2,41191,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9
"929",0,2,17,2,22,0.25,1,46138,30,10,20,15,15,10,21,22,2,41191,2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2
"930",0,2,14,2,22,0.1,1,46138,30,10,20,15,15,10,21,22,2,36510,2,4,1,3,6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1
"931",0,2,16,2,22,-0.24,1,46138,30,10,20,15,15,10,21,22,2,15863,2,6,1,11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2
"932",1,2,22,2,24,-0.11,2,46138,20,15,20,20,15,10,21,24,2,20000,1,6,3,16,10,10,8,9,9,8,10,3,8,9,8,9,10,7,10,5,9
"933",0,2,8,2,24,0.21,2,46138,20,15,20,20,15,10,21,24,2,32508,2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3
"934",0,2,13,2,24,0.13,2,46138,20,15,20,20,15,10,21,24,2,41191,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9
"935",1,2,18,2,24,0.21,2,46138,20,15,20,20,15,10,21,24,2,35627,5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4
"936",0,2,7,2,24,0.14,2,46138,20,15,20,20,15,10,21,24,2,36510,2,4,1,3,6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1
"937",0,2,9,2,24,0.1,2,46138,20,15,20,20,15,10,21,24,2,15863,2,6,1,11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2
"938",0,2,16,4,23,0.02,7,46138,40,30,0,20,0,10,21,23,4,49642,2,4,3,2,5,3,7,7,8,10,2,2,1,8,6,10,8,9,10,6,7
"939",1,2,10,4,23,0.21,7,46138,40,30,0,20,0,10,21,23,4,20000,1,6,3,16,10,10,8,9,9,8,10,3,8,9,8,9,10,7,10,5,9
"940",1,2,18,4,23,-0.27,7,46138,40,30,0,20,0,10,21,23,4,32508,2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3
"941",0,2,9,4,23,-0.16,7,46138,40,30,0,20,0,10,21,23,4,46280,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2
"942",1,2,4,4,23,0.09,7,46138,40,30,0,20,0,10,21,23,4,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3
"943",0,2,11,4,23,-0.2,7,46138,40,30,0,20,0,10,21,23,4,72412,2,7,4,4,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5
"944",0,2,13,4,23,0.2,7,46138,40,30,0,20,0,10,21,23,4,32386,1,4,3,11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6
"945",0,2,19,4,23,0.08,7,46138,40,30,0,20,0,10,21,23,4,15863,2,6,1,11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2
"946",0,2,2,4,23,0.54,7,46138,40,30,0,20,0,10,21,23,4,41191,2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3
"947",0,2,11,4,23,0.46,7,46138,25,15,20,20,10,10,21,23,4,49642,2,4,3,2,5,3,7,7,8,10,2,2,1,8,6,10,8,9,10,6,7
"948",0,2,15,4,23,-0.25,7,46138,25,15,20,20,10,10,21,23,4,41191,2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2
"949",0,2,4,4,23,0.43,7,46138,25,15,20,20,10,10,21,23,4,46280,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2
"950",0,2,22,4,23,0.1,7,46138,25,15,20,20,10,10,21,23,4,41191,2,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1
"951",0,2,8,4,23,0.36,7,46138,25,15,20,20,10,10,21,23,4,32386,1,4,3,11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6
"952",1,2,14,4,23,-0.59,7,46138,25,15,20,20,10,10,21,23,4,15863,2,6,1,11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2
"953",0,2,1,4,24,-0.07,5,47624,20,16,16,17,16,15,21,24,4,41191,2,7,2,2,8,1,4,10,8,7,10,5,7,9,1,3,9,7,5,1,7
"954",0,2,18,4,24,-0.18,5,47624,20,16,16,17,16,15,21,24,4,41191,1,3,2,6,1,1,1,8,9,10,8,0,9,9,6,10,9,7,10,5,5
"955",1,2,7,4,24,-0.05,5,47624,20,16,16,17,16,15,21,24,4,32508,2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3
"956",0,2,9,4,24,-0.39,5,47624,20,16,16,17,16,15,21,24,4,41191,2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2
"957",0,2,19,4,24,-0.47,5,47624,20,16,16,17,16,15,21,24,4,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6
"958",0,2,6,4,24,-0.07,5,47624,20,16,16,17,16,15,21,24,4,36510,2,4,1,3,6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1
"959",0,2,3,4,24,0.01,5,47624,20,16,16,17,16,15,21,24,4,41191,1,5,3,11,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10
"960",0,2,13,4,24,0.05,5,47624,20,16,16,17,16,15,21,24,4,41191,2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3
"961",1,2,18,4,23,0.02,4,36673,15,25,20,10,10,20,21,23,4,50572,2,6,4,6,1,1,9,9,9,9,1,0,8,9,8,9,10,6,8,6,6
"962",0,2,6,4,23,-0.64,4,36673,15,25,20,10,10,20,21,23,4,20000,1,6,3,16,10,10,8,9,9,8,10,3,8,9,8,9,10,7,10,5,9
"963",1,2,4,4,23,-0.34,4,36673,15,25,20,10,10,20,21,23,4,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6
"964",1,2,1,4,23,-0.07,4,36673,15,25,20,10,10,20,21,23,4,41191,2,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1
"965",0,2,21,4,23,0.12,4,36673,15,25,20,10,10,20,21,23,4,41191,2,4,1,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4
"966",0,2,16,2,24,0.66,4,16767,20,20,20,20,10,10,21,24,2,41191,2,7,2,2,8,1,4,10,8,7,10,5,7,9,1,3,9,7,5,1,7
"967",0,2,11,2,24,0.02,4,16767,20,20,20,20,10,10,21,24,2,41191,1,3,2,6,1,1,1,8,9,10,8,0,9,9,6,10,9,7,10,5,5
