"","dec","condtn","order","race","age","int_corr","career_c.x","income","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","wave","age_o","race_o","income_o","goal","date","go_out","career_c.y","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga"
"781",0,1,5,4,24,-0.06,2,12416,20,20,20,20,20,0,20,24,4,41191,1,7,1,2,7,5,1,8,7,6,7,3,1,7,8,6,9,9,8,8,7
"782",0,1,10,2,22,-0.01,7,46138,30,10,20,30,0,10,3,22,2,38022,2,6,5,9,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5
"783",1,2,16,2,22,-0.14,7,46138,20,25,20,15,5,15,15,22,2,78704,2,5,3,2,7,5,8,10,10,10,10,6,8,9,6,10,10,8,10,9,8
"784",1,2,1,3,32,0.37,4,46138,20,20,20,15,10,15,19,32,3,41191,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
"785",0,2,18,2,30,0.38,7,46138,35,10,20,25,5,5,21,30,2,36510,2,4,1,3,6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1
"786",1,2,10,2,30,-0.03,1,46138,20.51,14.53,24.79,17.09,5.98,17.09,14,30,2,49409,1,6,1,3,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6
"787",0,1,2,2,30,0.47,2,38548,35,15,25,10,5,10,1,30,2,60304,1,3,1,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1
"788",0,2,19,4,25,0.07,6,42096,25,20,25,20,10,0,2,25,4,24997,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1
"789",0,2,3,2,24,0.34,2,46138,20,15,20,20,15,10,21,24,2,32386,1,4,3,11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6
"790",0,2,12,2,26,-0.27,2,46138,20,25,20,10,5,20,12,26,2,39729,1,7,2,12,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9
"791",0,2,2,4,25,-0.05,6,42096,25,20,25,20,10,0,2,25,4,41191,1,4,2,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
"792",0,2,18,2,26,-0.05,7,55550,40,5,20,10,10,15,4,26,2,41191,2,7,7,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1
"793",0,2,4,2,22,0.11,6,46138,30,15,25,25,5,0,2,22,2,61152,1,6,1,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"794",1,2,7,2,25,0.33,7,31857,25,20,15,25,10,5,12,25,2,57316,5,7,2,2,10,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3
"795",0,2,6,4,27,-0.29,7,46138,50,10,10,10,10,10,11,27,4,41191,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
"796",0,1,8,2,27,0.26,7,46138,40,20,20,20,8,10,5,27,2,41191,2,7,4,5,6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2
"797",1,2,1,2,23,0.06,2,46138,20,15,20,20,10,15,15,23,2,41191,2,5,3,10,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3
"798",0,2,14,4,29,0,7,57513,50,20,10,10,5,5,12,29,4,41191,1,6,3,2,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5
"799",1,1,7,2,27,0.43,2,46138,20,20,20,25,5,10,10,27,2,44346,3,7,3,2,5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4
"800",1,1,2,6,24,0.5,1,40753,20,20,20,20,10,10,3,24,6,41191,2,5,3,3,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6
"801",0,2,2,2,29,0.39,7,46138,45,10,10,30,0,5,15,29,2,75347,2,7,2,3,1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3
"802",1,1,3,2,30,0.34,7,46138,30,20,30,10,5,5,16,30,2,62844,6,4,1,3,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3
"803",1,2,8,4,26,0.03,5,46272,25,20,20,20,5,10,21,26,4,41191,2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3
"804",0,2,21,2,24,-0.27,2,46138,20,15,20,20,15,10,21,24,2,46280,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2
"805",0,1,5,2,28,0.15,7,106663,16,25,20,12,12,15,16,28,2,41191,1,5,3,3,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8
"806",1,2,12,4,26,0,5,46272,25,20,20,20,5,10,21,26,4,35627,5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4
"807",1,1,2,4,33,-0.44,2,46138,30,30,10,10,0,20,18,33,4,41191,1,4,1,7,9,1,6,10,8,6,9,3,6,9,7,8,8,4,1,10,9
"808",1,1,1,4,33,0.2,2,46138,30,30,10,10,0,20,18,33,4,62829,1,5,3,7,1,3,1,9,8,9,1,1,6,4,6,8,8,8,8,8,1
"809",1,2,2,2,29,0.55,2,46138,30,25,18,18,4,5,11,29,2,41191,2,7,3,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6
"810",0,2,14,2,30,0.12,7,46138,50,0,20,20,0,10,12,30,2,54303,2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6
"811",1,2,1,2,28,-0.15,7,30147,40,20,20,20,0,0,2,28,2,23152,1,5,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
"812",0,2,3,2,21,-0.01,1,26482,15,20,15,30,5,15,2,21,2,43185,2,6,4,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
"813",0,2,13,3,27,0.08,7,46138,25,25,25,15,10,0,14,27,3,41191,2,7,3,4,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7
"814",0,2,14,2,28,0.83,7,30147,40,20,20,20,0,0,2,28,2,41191,2,5,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
"815",0,2,10,2,27,0.05,9,69487,40,0,10,50,0,0,14,27,2,41191,2,5,4,2,5,2,5,10,10,10,7,2,3,10,3,10,10,10,10,5,5
"816",0,2,4,3,27,0.09,7,46138,25,25,25,15,10,0,14,27,3,19264,5,6,1,13,1,1,2,10,3,3,1,1,8,2,5,3,8,1,7,10,1
"817",0,1,3,6,33,0.32,7,46138,22,22,15,15,5,21,10,33,6,41191,2,6,3,7,3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8
"818",1,2,12,1,23,0.57,7,46138,25,15,20,20,10,10,11,23,1,26706,5,6,1,4,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4
"819",0,2,9,3,28,0.33,7,46138,23,18,21,18,10,10,11,28,3,36594,1,7,3,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
"820",0,2,12,3,27,0,7,46138,25,25,25,15,10,0,14,27,3,41191,1,6,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"821",1,2,3,2,30,0.36,7,29575,20,10,22,20,15,13,19,30,2,41191,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
"822",1,2,18,4,23,0.21,7,26298,25,20,20,20,5,10,14,23,4,41191,2,6,2,5,8,1,7,10,8,8,8,1,7,9,6,9,8,8,10,7,7
"823",1,2,22,2,22,0.09,1,46138,30,10,20,15,15,10,21,22,2,41191,2,4,1,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4
"824",1,2,1,6,23,0.17,1,52280,55,2,1,40,1,1,17,23,6,65498,1,6,2,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"825",1,2,15,2,21,0.18,2,74893,19,24,21,23,5,8,4,21,2,109031,1,4,4,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3
"826",0,1,2,2,22,-0.18,1,29237,60,0,0,40,0,0,1,22,2,37754,1,5,1,1,1,1,6,7,6,7,7,5,7,7,7,9,7,8,7,1,8
"827",1,2,11,2,23,0.14,7,46138,25,14,25,25,3,8,15,23,2,47005,2,4,2,3,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4
"828",1,2,6,4,30,0.21,1,46138,30,20,10,30,0,10,2,30,4,41191,2,6,2,5,8,1,7,10,8,8,8,1,7,9,6,9,8,8,10,7,7
"829",0,1,10,4,18,-0.29,4,30768,50,10,20,5,5,10,5,27,2,41191,2,6,2,5,8,1,7,10,8,8,8,1,7,9,6,9,8,8,10,7,7
"830",1,1,9,2,21,-0.05,5,46138,40,15,10,20,10,5,5,27,2,41191,2,6,2,5,8,1,7,10,8,8,8,1,7,9,6,9,8,8,10,7,7
"831",0,2,11,2,29,0.56,7,46138,30,20,20,20,10,0,21,29,2,32386,1,4,3,11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6
"832",0,2,19,3,28,0.31,7,46138,23,18,21,18,10,10,11,28,3,41191,2,5,1,2,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4
"833",1,2,7,4,25,-0.57,7,62635,20,20,20,20,5,15,2,25,4,36485,1,4,3,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
"834",0,2,8,2,22,0.41,7,55080,25,15,25,25,5,5,17,22,2,22669,2,6,3,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3
"835",1,2,5,2,25,0.58,2,46138,60,20,0,20,0,0,11,25,2,37881,1,6,1,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2
"836",0,2,9,2,29,0.24,7,48785,25,10,20,20,10,15,15,29,2,52010,2,7,3,6,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1
"837",1,2,9,3,24,0.14,2,46138,30,10,20,20,10,10,11,24,3,31432,1,6,2,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1
"838",1,2,7,2,29,-0.07,2,35968,50,7,20,23,0,0,4,29,2,55223,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2
"839",0,2,2,2,24,0.4,4,16767,20,20,20,20,10,10,21,24,2,41191,2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2
"840",1,2,7,2,32,0.57,2,46138,25,15,20,25,10,5,11,32,2,18283,1,6,2,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6
"841",1,2,10,2,27,0.15,2,46138,20,20,20,15,5,20,11,27,2,25401,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8
"842",0,1,2,2,27,0.48,7,36381,55,10,15,15,5,0,16,27,2,29236,4,2,1,11,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7
"843",1,2,19,2,26,0.59,2,46138,25,25,25,13,12,0,21,26,2,41191,2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2
"844",0,2,19,2,30,0.31,10,46138,31.58,10.53,15.79,21.05,10.53,10.53,14,30,2,27503,2,6,3,9,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
"845",1,2,19,2,21,0.34,7,46138,25,10,25,5,10,25,11,21,2,37240,2,6,2,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
"846",1,2,9,2,24,-0.27,2,46138,25,15,25,25,15,15,2,24,2,41191,1,7,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
"847",1,2,18,2,27,0.64,2,46138,20,20,20,15,5,20,11,27,2,18283,1,6,2,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6
"848",1,1,3,2,27,0.53,7,36381,55,10,15,15,5,0,16,27,2,52586,6,7,2,1,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7
"849",1,2,12,1,28,0.42,7,25786,20,18,20,17,10,15,11,28,1,46608,2,5,1,2,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
"850",1,2,7,1,25,0.03,1,41547,30,15,20,20,0,5,4,25,1,21597,5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9
"851",0,2,14,2,23,0.1,6,33772,25,5,30,15,5,20,12,23,2,41191,1,4,1,2,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8
"852",0,1,1,2,24,0.42,13,46138,25,7,35,20,8,5,16,24,2,41191,1,5,3,3,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8
"853",1,2,13,2,22,0.2,2,46138,10,15,25,15,15,20,11,22,2,37881,1,6,1,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2
"854",1,2,10,2,30,-0.08,9,90225,40,12,18,12,6,12,17,30,2,60000,4,6,3,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"855",1,2,8,4,22,0.17,7,46138,40,8,10,12,10,20,4,22,4,41191,2,4,1,4,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5
"856",1,1,2,4,36,0.13,10,87789,18,10,18,18,18,18,20,36,4,23707,1,5,2,2,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5
"857",0,2,9,2,30,0.13,7,46138,35,10,20,25,5,5,21,30,2,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6
"858",0,2,14,2,21,0.35,1,26482,15,20,15,30,5,15,2,21,2,41191,1,6,2,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"859",1,2,3,4,31,0.43,15,34752,16,16,20,16,16,16,19,31,4,42967,6,7,1,10,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2
"860",1,2,20,6,24,0.5,5,46138,30,30,30,5,2,3,21,24,6,41191,2,7,2,2,8,1,4,10,8,7,10,5,7,9,1,3,9,7,5,1,7
"861",1,2,8,4,27,0.61,7,46138,20,20,20,20,20,0,15,27,4,31809,2,7,2,7,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5
"862",1,2,12,2,23,0.45,2,78844,25,20,15,20,5,15,19,23,2,41191,1,4,1,5,7,1,8,9,9,9,3,1,6,10,3,3,4,4,4,5,7
"863",0,2,20,4,30,-0.23,7,46138,50,10,10,10,5,15,14,30,4,19264,5,6,1,13,1,1,2,10,3,3,1,1,8,2,5,3,8,1,7,10,1
"864",0,2,9,2,29,0.19,2,46138,30,25,18,18,4,5,11,29,2,41191,6,6,3,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1
"865",1,2,3,2,25,0.2,7,31857,25,20,15,25,10,5,12,25,2,41191,1,6,2,2,7,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5
"866",1,1,7,4,22,-0.17,1,46138,19,18,19,18,14,12,1,22,4,86340,2,4,1,1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3
"867",0,2,18,4,23,0.27,7,46138,25,15,20,20,10,10,21,23,4,41191,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9
"868",0,2,11,4,24,-0.15,5,47624,20,16,16,17,16,15,21,24,4,50572,2,6,4,6,1,1,9,9,9,9,1,0,8,9,8,9,10,6,8,6,6
"869",1,2,17,6,24,-0.09,5,46138,30,30,30,5,2,3,21,24,6,46280,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2
"870",1,2,2,6,24,0.06,5,46138,30,30,30,5,2,3,21,24,6,49642,2,4,3,2,5,3,7,7,8,10,2,2,1,8,6,10,8,9,10,6,7
"871",1,2,19,3,27,-0.04,7,46138,25,25,25,15,10,0,14,27,3,28759,3,4,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"872",1,2,8,1,25,-0.36,1,41547,30,15,20,20,0,5,4,25,1,41191,1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6
"873",1,2,3,4,23,0.19,7,26298,25,20,20,20,5,10,14,23,4,27503,2,6,3,9,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4
"874",1,2,10,2,29,0.36,7,46138,30,20,20,20,10,0,21,29,2,41191,2,7,2,2,8,1,4,10,8,7,10,5,7,9,1,3,9,7,5,1,7
"875",1,2,5,2,30,-0.16,7,46138,35,10,20,25,5,5,21,30,2,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3
"876",1,2,8,2,29,0.78,6,46138,30,15,20,10,10,15,19,29,2,18619,1,4,2,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
"877",1,2,2,2,27,-0.27,1,46138,30,20,15,15,8,12,14,27,2,41191,2,6,2,3,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
"878",0,2,10,2,23,0.14,6,33772,25,5,30,15,5,20,12,23,2,45788,2,2,1,2,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6
"879",1,2,6,6,23,0.46,1,52280,55,2,1,40,1,1,17,23,6,42651,2,3,2,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6
"880",0,2,12,2,25,0.22,2,46138,25,20,30,15,5,5,11,25,2,25401,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8
"881",1,2,12,2,29,-0.32,7,55080,95,1,1,1,1,1,15,29,2,41191,5,4,1,6,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7
"882",1,2,13,4,23,0.58,7,46138,25,15,20,20,10,10,21,23,4,32508,2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3
"883",1,2,6,2,27,0.01,9,69487,40,0,10,50,0,0,14,27,2,35963,1,4,2,7,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7
"884",0,2,21,2,25,-0.7,2,46138,60,20,0,20,0,0,11,25,2,41191,1,3,3,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2
"885",0,2,12,6,32,0.26,2,46138,20,10,30,20,10,10,12,32,6,51663,2,6,2,2,7,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4
"886",0,2,18,2,29,0.33,7,46138,30,20,20,20,10,0,21,29,2,41191,2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2
"887",0,2,3,2,26,0.08,8,46138,10,10,30,30,5,15,15,26,2,41191,5,4,1,6,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7
"888",1,2,18,6,24,0.26,5,46138,30,30,30,5,2,3,21,24,6,20000,1,6,3,16,10,10,8,9,9,8,10,3,8,9,8,9,10,7,10,5,9
"889",1,2,9,4,27,0.09,7,46138,20,20,20,20,20,0,15,27,4,41191,3,6,2,7,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4
"890",1,2,14,2,31,0.55,7,52318,10,20,40,10,10,10,15,31,2,75347,2,7,2,3,1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3
"891",0,2,19,2,24,0.16,4,16767,20,20,20,20,10,10,21,24,2,41191,2,7,3,7,6,5,5,7,8,10,10,3,9,8,5,8,9,9,10,7,8
"892",0,2,9,2,26,0.27,7,46138,70,5,20,3,1,1,15,26,2,45736,2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2
"893",0,2,13,2,24,-0.34,4,16767,20,20,20,20,10,10,21,24,2,46280,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2
"894",1,2,2,3,29,0.24,7,46138,75,5,5,10,0,5,14,29,3,35963,1,4,2,7,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7
"895",1,2,1,2,27,0.5,2,46138,6.67,19.05,42.86,9.52,14.29,7.62,12,27,2,41191,1,6,2,2,7,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5
"896",1,2,11,1,29,-0.15,2,46138,20,15,20,15,15,15,19,29,1,40163,5,5,2,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
"897",1,2,14,3,22,0.09,1,23361,10,20,35,10,5,20,4,22,3,30973,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"898",0,2,11,2,24,-0.07,2,46138,25,35,30,10,0,0,2,24,2,41191,1,6,2,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"899",0,2,9,4,23,0.17,4,36673,15,25,20,10,10,20,21,23,4,32386,1,4,3,11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6
"900",0,2,6,2,27,0.4,10,46138,30,15,15,20,5,15,14,27,2,41191,2,4,3,6,8,5,10,10,10,10,8,4,5,5,8,9,9,10,10,7,7
"901",1,2,12,2,28,-0.06,7,30147,40,20,20,20,0,0,2,28,2,48441,1,6,2,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
"902",0,2,15,2,27,-0.38,9,69487,40,0,10,50,0,0,14,27,2,41778,2,6,1,2,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5
"903",1,2,10,4,23,-0.03,7,46138,25,15,20,20,10,10,21,23,4,41191,2,7,3,7,6,5,5,7,8,10,10,3,9,8,5,8,9,9,10,7,8
"904",1,2,12,4,23,-0.09,4,36673,15,25,20,10,10,20,21,23,4,49642,2,4,3,2,5,3,7,7,8,10,2,2,1,8,6,10,8,9,10,6,7
"905",0,2,4,2,22,0.19,7,46138,20,25,20,15,5,15,15,22,2,41191,6,4,3,2,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6
"906",0,2,13,2,25,-0.09,2,43844,27,15,28,10,10,10,11,25,2,41191,1,6,2,2,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
"907",1,1,7,2,21,-0.5,5,46138,40,15,10,20,10,5,5,21,2,57213,1,3,1,7,6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3
"908",1,1,8,2,21,-0.37,14,53940,60,15,0,15,0,10,3,21,2,41191,2,5,3,3,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6
"909",0,1,5,2,32,0.26,1,46138,18,10,30,10,10,22,10,32,2,28524,1,2,1,6,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6
"910",1,2,13,2,26,0.2,2,80608,24,16,28,14,8,10,11,26,2,18283,1,6,2,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6
"911",0,2,19,2,22,-0.08,6,46138,30,15,25,25,5,0,2,22,2,41191,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2
"912",1,2,10,4,27,0.23,7,46138,20,20,20,20,20,0,15,27,4,47005,2,4,2,3,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4
"913",1,1,3,2,26,0.72,7,31632,30,25,20,10,10,5,16,26,2,31486,5,4,2,11,8,4,5,10,8,8,7,4,3,9,7,8,7,4,5,6,4
"914",1,2,12,2,29,0.43,2,46138,30,25,18,18,4,5,11,29,2,41191,2,6,2,2,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2
"915",1,2,11,2,27,0.12,7,55080,20,20,20,20,10,10,15,27,2,52805,2,3,1,1,7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8
"916",0,2,10,2,24,0.18,2,46138,20,15,20,20,15,10,21,24,2,41191,2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2
"917",0,2,2,2,30,0.65,7,46138,30,3,30,30,3,4,21,30,2,41191,2,4,2,16,6,3,6,7,7,7,3,3,4,6,4,4,8,5,7,7,7
"918",0,2,9,4,30,0.07,7,46138,50,10,10,10,5,15,14,30,4,41191,2,7,3,4,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7
"919",1,2,5,2,25,0.41,7,31857,25,20,15,25,10,5,12,25,2,39729,1,7,2,12,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9
"920",0,2,15,2,27,0.46,10,46138,30,15,15,20,5,15,14,27,2,41191,2,6,2,3,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
"921",1,2,1,4,31,0.87,15,34752,16,16,20,16,16,16,19,31,4,41191,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
"922",0,2,9,2,25,0.53,9,46138,50,5,5,5,5,30,17,25,2,29746,1,4,1,11,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6
"923",1,2,7,3,24,-0.01,9,46138,20,10,20,20,10,20,15,24,3,41191,2,7,2,3,5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2
"924",0,2,13,4,28,0.69,7,46138,20,20,20,10,10,20,4,28,4,41191,1,3,2,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9
"925",0,2,19,1,28,0.11,7,25786,20,18,20,17,10,15,11,28,1,41191,1,6,2,2,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
"926",1,2,16,2,27,0.8,6,46138,25,20,25,20,10,0,11,27,2,46608,2,5,1,2,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
"927",1,2,20,2,25,0.42,2,46138,25,20,30,15,5,5,11,25,2,18283,1,6,2,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6
"928",1,2,15,2,23,-0.19,2,48137,23,14,19,16,10,18,21,23,2,20000,1,6,3,16,10,10,8,9,9,8,10,3,8,9,8,9,10,7,10,5,9
"929",1,2,20,2,30,0.41,1,46138,20.51,14.53,24.79,17.09,5.98,17.09,14,30,2,28759,3,4,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"930",0,2,11,2,30,0.29,6,37994,25,25,25,25,0,0,19,30,2,41191,1,4,2,5,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
"931",1,2,14,2,29,-0.21,7,55080,95,1,1,1,1,1,15,29,2,31809,2,7,2,7,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5
"932",0,2,6,2,27,0.6,2,53196,20,20,15,25,10,10,11,27,2,41191,6,6,3,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1
"933",0,2,5,2,26,0.13,7,41737,50,10,10,30,0,0,17,26,2,22669,2,6,3,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3
"934",1,2,12,2,21,0.36,2,74893,19,24,21,23,5,8,4,21,2,38207,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"935",0,2,7,3,29,-0.01,7,46138,75,5,5,10,0,5,14,29,3,41191,2,4,3,6,8,5,10,10,10,10,8,4,5,5,8,9,9,10,10,7,7
"936",0,2,10,2,22,0.13,1,46138,30,10,20,15,15,10,21,22,2,32386,1,4,3,11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6
"937",0,2,1,2,22,0.16,7,46138,20,25,20,15,5,15,15,22,2,49409,5,4,3,6,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7
"938",0,1,2,2,24,0.18,2,46138,20,10,20,20,15,15,13,24,2,41191,2,6,4,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8
"939",0,2,2,2,25,0.21,10,55080,24,15,20,20,8,13,12,25,2,41191,1,6,2,2,7,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5
"940",1,1,2,4,18,-0.37,4,30768,50,10,20,5,5,10,5,18,4,41191,1,3,1,11,8,3,8,5,7,8,8,8,9,9,3,8,8,9,10,4,6
"941",1,2,18,4,30,-0.05,1,46138,30,20,10,30,0,10,2,30,4,43664,1,5,2,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
