"","iso2","year","m5_14","m15_24","m25_34","m35_44","m45_54","m55_64","m65","f5_14","f15_24","f25_34","f35_44","f45_54","f55_64","f65"
"1536","EE",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537","EE",1996,NA,7,34,53,39,28,19,NA,10,14,16,5,2,12
"1538","EE",1997,NA,4,23,59,53,29,17,NA,8,16,17,14,6,12
"1539","EE",1998,NA,15,49,60,64,34,22,NA,7,7,15,9,7,10
"1540","EE",1999,NA,14,35,72,55,19,17,NA,8,9,20,16,2,7
"1541","EE",2000,NA,6,31,53,56,35,15,NA,9,11,14,11,4,10
"1542","EE",2001,NA,10,25,43,37,24,14,NA,6,11,17,11,6,8
"1543","EE",2002,NA,9,20,47,45,19,7,NA,7,11,16,9,5,8
"1544","EE",2003,NA,7,28,38,35,24,18,NA,7,4,11,12,2,15
"1545","EE",2004,NA,6,24,42,54,14,11,NA,4,12,10,13,6,7
"1546","EE",2005,0,9,25,19,40,12,7,0,6,11,8,11,6,8
"1547","EE",2006,0,4,19,24,40,12,7,0,3,9,10,9,4,6
"1548","EE",2007,0,6,26,32,37,21,12,0,2,5,5,8,7,6
"1549","EE",2008,0,3,14,26,34,12,13,0,2,7,6,8,4,15
"1550","EG",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551","EG",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1552","EG",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553","EG",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554","EG",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555","EG",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556","EG",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1557","EG",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558","EG",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559","EG",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560","EG",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1561","EG",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562","EG",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1563","EG",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564","EG",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1565","EG",1995,NA,542,665,460,408,463,160,NA,288,367,274,256,160,75
"1566","EG",1996,NA,714,1056,703,485,308,154,NA,52,420,259,229,89,44
"1567","EG",1997,NA,737,1033,767,465,291,142,NA,525,388,264,200,114,34
"1568","EG",1998,NA,761,943,761,475,286,174,NA,489,405,291,204,139,44
"1569","EG",1999,NA,708,889,691,458,288,170,NA,485,347,248,193,112,36
"1570","EG",2000,NA,641,827,667,476,307,158,NA,457,343,257,211,112,48
"1571","EG",2001,NA,586,879,614,453,268,159,NA,438,396,265,207,109,49
"1572","EG",2002,NA,662,774,682,576,303,171,NA,424,365,245,254,145,60
"1573","EG",2003,NA,586,814,675,631,404,195,NA,463,338,268,282,175,71
"1574","EG",2004,NA,563,763,588,502,502,204,NA,491,317,233,233,111,54
"1575","EG",2005,NA,524,606,421,414,243,123,NA,431,298,205,218,132,42
"1576","EG",2006,35,542,728,563,587,340,136,55,470,367,338,279,155,87
"1577","EG",2007,NA,588,853,629,643,359,214,NA,500,325,245,225,173,72
"1578","EG",2008,13,581,640,807,791,431,242,7,382,412,308,195,169,113
"1579","ER",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580","ER",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581","ER",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582","ER",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583","ER",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584","ER",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1585","ER",1997,NA,2,12,21,12,6,4,NA,3,10,20,10,4,5
"1586","ER",1998,NA,36,30,19,15,8,10,NA,43,29,11,9,6,5
"1587","ER",1999,NA,55,75,49,51,30,17,NA,65,94,34,30,17,7
"1588","ER",2000,NA,70,75,57,32,25,20,NA,100,87,71,21,12,8
"1589","ER",2001,NA,79,95,77,40,42,21,NA,96,76,66,50,31,15
"1590","ER",2002,NA,85,88,53,41,24,23,NA,75,85,52,39,30,20
"1591","ER",2003,NA,90,85,55,46,44,36,NA,120,149,100,60,36,22
"1592","ER",2004,NA,67,61,45,45,39,29,NA,95,118,67,43,23,20
"1593","ER",2005,NA,68,73,50,45,51,39,NA,67,127,72,39,21,18
"1594","ER",2006,NA,50,55,44,52,42,36,NA,109,123,64,45,19,18
"1595","ER",2007,17,56,85,73,62,53,44,2,70,89,56,47,21,15
"1596","ER",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597","ES",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598","ES",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599","ES",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1600","ES",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1601","ES",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1602","ES",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603","ES",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604","ES",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605","ES",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1606","ES",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607","ES",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608","ES",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609","ES",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610","ES",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611","ES",1995,NA,132,337,242,150,112,228,NA,90,129,64,39,34,98
"1612","ES",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613","ES",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614","ES",1998,NA,186,361,294,195,114,205,NA,149,167,61,27,25,104
"1615","ES",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616","ES",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","ES",2001,NA,160,355,351,215,134,232,NA,140,237,116,37,21,83
"1618","ES",2002,NA,189,392,405,300,192,337,NA,194,265,131,56,29,117
"1619","ES",2003,NA,153,334,305,219,132,222,NA,138,218,113,51,29,87
"1620","ES",2004,NA,140,301,312,229,142,227,NA,158,202,125,48,22,82
"1621","ES",2005,7,166,394,367,230,140,230,4,142,252,151,63,24,108
"1622","ES",2006,6,142,332,311,232,105,175,9,122,264,137,48,19,77
"1623","ES",2007,6,184,375,379,257,128,191,4,164,291,136,63,23,93
"1624","ES",2008,9,179,355,349,268,157,200,10,168,294,173,68,16,73
"1625","ET",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626","ET",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627","ET",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628","ET",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629","ET",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630","ET",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631","ET",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632","ET",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633","ET",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634","ET",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635","ET",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636","ET",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637","ET",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638","ET",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639","ET",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640","ET",1995,NA,1221,1017,541,276,142,51,NA,908,781,382,152,64,15
"1641","ET",1996,NA,1739,1609,854,427,201,71,NA,1564,1147,576,246,88,32
"1642","ET",1997,NA,2810,2520,1365,736,401,193,NA,2469,2173,1039,481,192,108
"1643","ET",1998,NA,2643,3187,1610,839,429,171,NA,3016,2434,1220,519,194,55
"1644","ET",1999,NA,3916,3673,1925,1045,471,230,NA,3310,2949,1539,713,225,69
"1645","ET",2000,NA,5095,5187,3082,1495,610,397,NA,4699,4424,2105,976,366,122
"1646","ET",2001,NA,5730,5594,3233,1581,742,354,NA,5109,4830,2372,1014,338,111
"1647","ET",2002,NA,6764,5669,3128,1544,821,372,NA,5607,5692,2685,935,323,136
"1648","ET",2003,NA,6923,6648,3737,2022,976,483,NA,5936,5908,2780,1239,412,137
"1649","ET",2004,NA,7167,7002,4060,1988,911,456,NA,6422,6091,2984,1284,414,124
"1650","ET",2005,NA,6726,6181,3454,1985,1027,475,NA,5885,5663,2730,1296,513,155
"1651","ET",2006,NA,6137,5950,3567,2016,1066,521,NA,5238,5326,2704,1324,510,159
"1652","ET",2007,NA,6522,6114,3545,2038,1051,559,NA,5426,5507,2850,1429,502,213
"1653","ET",2008,NA,6512,6794,4067,2290,1176,685,NA,5490,5893,3251,1553,616,322
"1654","FI",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655","FI",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656","FI",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657","FI",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658","FI",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659","FI",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660","FI",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661","FI",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662","FI",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663","FI",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664","FI",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665","FI",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666","FI",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667","FI",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668","FI",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669","FI",1995,NA,1,10,25,28,24,61,NA,1,6,7,4,10,65
"1670","FI",1996,NA,2,5,24,26,23,77,NA,4,5,3,7,6,58
"1671","FI",1997,NA,1,5,22,24,26,53,NA,2,6,2,5,5,35
"1672","FI",1998,NA,4,4,9,15,21,63,NA,3,4,9,4,12,40
"1673","FI",1999,NA,NA,4,13,26,20,53,NA,2,6,NA,11,5,39
"1674","FI",2000,NA,3,8,22,19,28,53,NA,1,5,3,4,6,49
"1675","FI",2001,NA,1,9,13,17,13,43,NA,3,4,5,8,10,22
"1676","FI",2002,NA,0,5,8,17,20,36,NA,4,3,0,3,6,26
"1677","FI",2003,NA,2,3,8,19,17,29,NA,2,10,3,6,5,31
"1678","FI",2004,NA,1,5,7,17,13,33,NA,1,0,3,4,3,15
"1679","FI",2005,1,5,4,3,14,11,25,0,3,4,1,0,6,20
"1680","FI",2006,0,5,6,5,9,6,20,0,2,4,3,4,1,19
"1681","FI",2007,0,4,5,5,10,7,24,0,6,4,2,5,0,13
"1682","FI",2008,0,3,5,8,13,11,35,0,4,3,2,4,2,14
"1683","FJ",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684","FJ",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685","FJ",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686","FJ",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687","FJ",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688","FJ",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689","FJ",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690","FJ",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691","FJ",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692","FJ",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693","FJ",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694","FJ",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695","FJ",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696","FJ",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697","FJ",1994,NA,8,6,2,3,11,3,NA,4,6,3,6,7,1
"1698","FJ",1995,NA,8,10,9,4,2,3,NA,10,9,2,3,4,3
"1699","FJ",1996,NA,8,8,9,9,3,2,NA,6,8,2,6,2,2
"1700","FJ",1997,NA,4,8,6,8,6,2,NA,6,9,1,5,7,3
"1701","FJ",1998,NA,7,11,7,8,4,2,NA,10,10,4,4,3,2
"1702","FJ",1999,NA,13,7,5,8,3,3,NA,5,7,5,2,5,1
"1703","FJ",2000,NA,8,6,13,5,4,2,NA,7,5,7,1,4,0
"1704","FJ",2001,NA,6,8,11,7,4,2,NA,7,5,7,1,2,2
"1705","FJ",2002,NA,13,11,7,4,7,2,NA,8,4,6,3,4,2
"1706","FJ",2003,NA,8,9,6,11,7,6,NA,4,7,4,4,8,1
"1707","FJ",2004,NA,8,6,8,6,7,2,NA,8,6,3,5,2,1
"1708","FJ",2005,NA,9,18,18,14,16,6,NA,7,9,6,4,6,5
"1709","FJ",2006,0,8,11,4,7,5,4,1,12,5,6,4,6,0
"1710","FJ",2007,NA,7,7,7,4,1,4,NA,11,4,6,5,1,2
"1711","FJ",2008,NA,10,10,4,9,4,4,NA,13,6,5,6,3,4
"1712","FM",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713","FM",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714","FM",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715","FM",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716","FM",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717","FM",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718","FM",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719","FM",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720","FM",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721","FM",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722","FM",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723","FM",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724","FM",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725","FM",1995,NA,1,0,3,1,0,0,NA,0,1,0,0,0,1
"1726","FM",1996,NA,1,0,0,1,2,0,NA,1,1,1,3,0,0
"1727","FM",1997,NA,0,0,0,2,0,0,NA,1,1,2,2,0,2
"1728","FM",1998,NA,5,3,4,1,0,5,NA,1,0,1,2,0,0
"1729","FM",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730","FM",2000,NA,2,0,1,0,0,1,NA,3,1,1,0,1,1
"1731","FM",2001,NA,2,0,0,2,1,0,NA,0,1,0,0,1,0
"1732","FM",2002,NA,0,1,1,1,1,0,NA,5,1,1,2,0,2
"1733","FM",2003,NA,3,2,2,0,2,1,NA,4,4,1,1,2,1
"1734","FM",2004,NA,4,0,2,0,2,1,NA,4,4,1,1,3,1
"1735","FM",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736","FM",2006,7,21,3,6,8,6,1,5,23,5,7,4,6,4
"1737","FM",2007,NA,8,5,4,0,1,0,NA,11,6,2,2,2,0
"1738","FM",2008,0,9,3,1,3,1,0,0,10,2,5,1,0,0
"1739","FR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1740","FR",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741","FR",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1742","FR",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1743","FR",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1744","FR",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1745","FR",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746","FR",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747","FR",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748","FR",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1749","FR",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750","FR",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751","FR",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752","FR",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753","FR",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754","FR",1995,NA,156,431,502,414,297,496,NA,138,226,176,90,92,365
"1755","FR",1996,NA,124,335,413,351,248,475,NA,124,195,131,79,82,376
"1756","FR",1997,NA,113,288,362,271,194,343,NA,117,166,115,80,57,274
"1757","FR",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758","FR",1999,NA,147,267,310,276,157,318,NA,110,145,120,80,60,284
"1759","FR",2000,NA,136,248,247,211,125,244,NA,108,127,89,46,43,155
"1760","FR",2001,NA,124,230,260,205,119,211,NA,131,132,102,63,40,183
"1761","FR",2002,NA,138,265,223,219,119,180,NA,106,127,90,56,33,161
"1762","FR",2003,NA,129,249,223,190,127,210,NA,114,129,79,44,32,159
"1763","FR",2004,NA,109,222,220,200,138,216,NA,96,116,82,53,34,171
"1764","FR",2005,5,127,212,222,196,134,205,11,104,134,82,56,38,180
"1765","FR",2006,9,137,214,238,209,153,278,11,112,158,91,67,44,170
"1766","FR",2007,9,120,225,196,219,156,273,14,127,167,91,56,61,188
"1767","FR",2008,5,73,136,161,134,110,175,7,57,96,71,50,38,101
"1768","GA",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1769","GA",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770","GA",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771","GA",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772","GA",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773","GA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1774","GA",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775","GA",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1776","GA",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777","GA",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778","GA",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779","GA",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780","GA",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781","GA",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782","GA",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783","GA",1995,NA,45,74,80,54,30,15,NA,47,54,28,25,19,3
"1784","GA",1996,NA,28,44,40,22,11,2,NA,33,26,19,11,4,4
"1785","GA",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786","GA",1998,NA,93,159,129,76,43,32,NA,97,85,67,32,30,14
"1787","GA",1999,NA,98,158,129,76,43,32,NA,97,110,67,32,30,14
"1788","GA",2001,NA,137,205,147,73,60,46,NA,127,139,73,34,21,21
"1789","GA",2002,NA,137,173,148,63,27,40,NA,125,140,71,32,21,28
"1790","GA",2003,NA,165,225,149,103,48,22,NA,138,144,107,51,33,18
"1791","GA",2004,NA,197,289,143,83,47,50,NA,173,141,80,37,24,27
"1792","GA",2005,NA,123,199,140,70,38,25,NA,128,123,88,29,29,18
"1793","GA",2006,NA,157,207,148,89,40,23,NA,160,123,79,39,20,21
"1794","GA",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795","GA",2008,13,209,297,196,104,45,39,28,209,158,93,59,32,17
"1796","GB",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797","GB",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798","GB",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799","GB",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800","GB",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801","GB",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802","GB",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803","GB",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804","GB",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805","GB",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806","GB",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807","GB",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1808","GB",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1809","GB",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810","GB",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1811","GB",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1812","GB",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813","GB",1997,NA,68,87,90,84,60,107,NA,67,64,43,34,24,51
"1814","GB",1998,NA,103,164,141,108,105,225,NA,105,103,71,44,39,114
"1815","GB",1999,NA,68,93,68,53,51,126,NA,55,80,60,29,30,69
"1816","GB",2000,NA,86,130,96,87,75,138,NA,95,114,60,31,31,67
"1817","GB",2001,NA,99,135,105,96,81,117,NA,74,104,57,54,38,105
"1818","GB",2002,NA,94,142,132,98,90,153,NA,82,131,66,44,33,93
"1819","GB",2003,NA,101,182,128,81,59,92,NA,108,148,88,47,17,55
"1820","GB",2004,NA,118,203,148,103,85,94,NA,126,176,85,47,33,65
"1821","GB",2005,5,135,200,166,95,95,124,14,115,163,80,39,28,83
"1822","GB",2006,6,173,244,213,148,88,191,20,168,192,112,60,42,97
"1823","GB",2007,11,183,286,223,169,97,202,19,145,222,91,58,45,138
"1824","GB",2008,4,125,188,155,111,61,99,12,134,181,90,27,28,62
"1825","GD",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1826","GD",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1827","GD",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828","GD",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1829","GD",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1830","GD",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1831","GD",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1832","GD",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1833","GD",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
